Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.48340077024326,0.531181857828173,0.533326195192462,0.613694345551248,0.613694345551248,0.999004791743457,0.797380744639687,0.809307495930031,0.303434372340557,0.78158134294234,0.000286431595405485,0.000273354444446142,0.467901327763938,0.000318031803180318,0,0.180481227086933,0.180481227086933,0.180481227086933,0.216507516308972,0.323866449741812,0.0281621973168777,0.100968976467714,0.169993221360247,0.0221164853141083,0.848006500849639,0.689196818282859,0.689196818282859,0.217602301111055,6980000000,0.000437924452205146,0.263967954246995,0.387606646548191,0.0136486313615246,0.010155498467224,0.631982781057794,0.00315979536563346,0.0758230794812105,0.92417692051879,0.00573521429474612,0.369847433250649,0.00536584771375646,0.100778412884525,0.169014403137018,0.398954748178982,0.16191904047976,0.00158055451289907,0.00400397921585538,0.00012438854242041,0.000430447218773853,0.0314516129032258,0.0261621843925796,0.395784808122838,0.00858556845004023,0.839571055798769,0.462056792388187,0.581588752948844,0.306091221832426,0.0104934944171821,0.0201369536485408,0.0803589945045391,0.359921914104131,0.277188784598191,0.0084972977734469,0.984707039267409,0.736874468666038,0.329035119165713,0,0.932771288988184,0.0022304858456997,0.0585361066436582,0.000141799848498351,0.000115810497426195,0.593974101225544,0.00021171181139675,0.671547578697848,0.207016022240447,0.984707039267409,0.329035119165713,0.110933233663468,0.596693600244963,0.444150442400892,0.613156432771113,0.308752396954023,0.0214746710806828,0,0.796134216521168,0.00136059804097001,0.623855717222121,0.613693711335839,0.84005189311012,0.277070426401763,0.0273955395495971,0.566991709064854,1,0.0507497409148328
0,0.522741676010335,0.579535542956825,0.575566143797848,0.619113852894968,0.619113852894968,0.999075160004021,0.797524895404233,0.809443421961272,0.303539027969156,0.781705694133683,0.000303083250527967,0.000332269967565901,0.483886498410542,0,0,0.229109603472251,0.229109603472251,0.229109603472251,0.236172827833979,0.341373700219283,0.0344843232451563,0.113590098526179,0.189350003765911,0.0220920695775482,0.848040875094394,0.689523010191845,0.689523010191845,0.217600087758915,8130000000,0.00051129033570182,0.264159886860775,0.395933460005216,0.0337271958589833,0.0295544406833798,0.63061225188696,0.00159676816312387,0.0438371073555643,0.956162892644436,0.0182814457159363,0.36963718146295,0.00536584771375646,0.113366554301627,0.186735540306161,0.397518565210343,0.12743628185907,0.000951579032798028,0.00664597360567337,7890000000,0.0029435327385748,0.0254838709677419,0.0252456560374837,0.401562606001673,0.000956828276115227,0.945411246027264,0.804115154776037,0.864584141457533,0.371260614883122,0.0301834393655732,0.0402305199231231,0.0485988660886759,0.407815245050775,0.277041179887283,0.00949242961869601,0.994140787177776,0.74140251938699,0.327686668324749,0,0.949215058314947,0.00233998745893352,0.0405910007688566,0.000297053188054222,0.000281787405581734,0.594089677822399,0.000344964658006431,0.671580779021962,0.0177971900128342,0.994140787177776,0.327686668324749,0.110933233663468,0.654738832225983,0.465697575419939,0.666422887270906,0.315864292849286,0.00862529964679962,0,0.82209915237023,0.00225917523129014,0.624265638395357,0.619115544974497,0.841468393918202,0.275937356691163,0.0267911566924924,0.565158395757604,1,0.0872998937296664
0,0.583483644518111,0.596380287832534,0.62642539750522,0.619221954770176,0.619221954770176,0.999258880093177,0.797725212397574,0.809605778054143,0.303504706723749,0.781896992862578,0.000120724499638,2290000000,0.496488093740302,0.000183018301830183,0.0809798562607551,0.187855547595972,0.187855547595972,0.187855547595972,0.232958305757776,0.328711890783052,0.0125232542311357,0.112612979399072,0.185508774572569,0.0221596592896955,0.848109800043065,0.689615284559376,0.689615284559376,0.217617034669533,7250000000,0.000461082118832668,0.264419423269693,0.384095227450542,0.028320660465958,0.0278419986849444,0.630624580485199,0.000964809089997173,0.028116213683224,0.971883786316776,0.00516299708780179,0.369969334553092,0.00536584771375646,0.112593026853616,0.184533594751527,0.396126593098015,0.0779610194902549,0.000777089060899029,0.0081317752340778,19100000,7110000000,0.0182258064516129,0.00513197127036118,0.397028561090884,0.00996858641690882,0.840295689400677,0.430480848561374,0.412411859899111,0.267951954302803,0.0284560648237637,0.0507510140399933,0.027600041454759,0.429535936085348,0.276974860487935,0,0.840868660896857,0.736030357164128,0.326983409896818,0.00129440471985892,0.943647680480662,0.00280068633779564,0.0109625784510474,0.00021945233733101,0.000235878757884701,0.594040549745501,0.000388766074815763,0.671546744031923,0.58402469293678,0.840868660896857,0.326983409896818,0.111494374286575,0.620143296956136,0.440899074135091,0.655465243625899,0.31220750491055,0.0103117146533615,0,0.832591699681769,0.000967053772140278,0.622946280217593,0.619218539820524,0.841924854068238,0.275479054112327,0.0267947000315001,0.565175234685784,1,0.131573739067194
0,0.549943937990543,0.614478848669865,0.602280636008352,0.617067124057712,0.617067124057712,0.999172104126538,0.797623532155789,0.809520889383292,0.303508573906331,0.78179130838506,0.000173107831377477,0.00013786571980762,0.481012891807789,0,0.0665047069541451,0.31292402342927,0.31292402342927,0.31292402342927,0.28788881535407,0.36114451439485,0.0727044481752046,0.166843090953505,0.234540935452286,0.0221252876217225,0.848063991244614,0.689483393960882,0.689483393960882,0.217603382899358,7590000000,0.000473135085407122,0.264303642057331,0.388463544577326,0.0267337699414354,0.0223927524713439,0.63061225188696,0.00201533845831168,0.0532696435589685,0.946730356441032,0.0152423291345432,0.36963718146295,0.00536584771375646,0.166463106811927,0.232440992383681,0.399796094171803,0.139430284857571,0.00073853895082832,0.00856812272379887,8940000000,0.00274003484428629,0.027258064516129,0.0523625574666216,0.428823409692228,0.00219217018313792,0.924185753075491,0.727529838443366,0.817576383420905,0.22846947459351,0.0229164827080011,0.0207913889228073,0.0579603641783472,0.399000735401292,0.277070105682983,0.0102022958725778,0.990060228586555,0.740695477690155,0.328047587511938,0,0.949435218537956,0.00251763810730362,0.0273315456840217,0.000247805502742405,0.000225308108344347,0.594053473827687,0.000188992153287639,0.671573763110512,0.0220834501974282,0.990060228586555,0.328047587511938,0.110933233663468,0.64522175666214,0.460317465310554,0.670366843723369,0.314827925734831,0.0109346389366806,0,0.841986502248301,0.00446890892431156,0.624392738632717,0.61706661846293,0.842651504290632,0.276240956427569,0.0267911566924924,0.565158395757604,1,0.0722981381215578
0,0.455954760395846,0.522350632359355,0.506451094812356,0.595144063765693,0.595331440349385,0.998951062283421,0.797356673398775,0.809286273762318,0.303504465024838,0.781541763894982,4560000000,1660000000,0.461706214404939,0.000271027102710271,0,0.167755256837049,0.167755256837049,0.167755256837049,0.209322114020989,0.318313645044918,0.0503501368785638,0.0929891702630079,0.165700082850041,0.0220640507420006,0.848107211975356,0.689621372705577,0.689621372705577,0.217618156278264,5870000000,0.000432209898694691,0.264371245852468,0.378068998919563,0.00984957925248283,0.00892653280714472,0.628277694826098,0.0105472419044492,0.158690328627143,0.841309671372857,0.00685350864086358,0.379331130908579,0.00536584771375646,0.0929698568567102,0.164716084759822,0.41496309733221,0.220389805097451,0.000442311789232346,0.0143132223536293,0.000780151180802663,0.00188065340223515,0.0608064516129032,0.0760512903367948,0.389543429592275,0.00512096142040846,0.841018353400044,0.852440224856878,0.850851446605718,0.0560543586482197,0.00958313316688677,0.00184134136407235,0.161414868424278,0.34158664799499,0.277026668515021,0.00104423137639437,0.969912944266994,0.739956731082634,0.335340767530093,0,0.914917054436557,0.00215551159953899,0.0176035466035614,0.000141851904134868,0.000148091232239061,0.593956069930293,2660000000,0.671572503117119,0.0618904129791054,0.969912944266994,0.335340767530093,0.110933233663468,0.64349050979515,0.459364766476953,0.569381710934102,0.314678835770063,0.0296226647150798,0,0.788270954340217,0.000819376204317925,0.624499817827043,0.595143454744216,0.839275410993361,0.282428033378494,0.0263458060341181,0.561488087984642,1,0.0227276713867319
0,0.517476722078682,0.541212385521151,0.565019540660635,0.604469652200234,0.604469652200234,0.99899797445713,0.797412424606176,0.80934850809463,0.303503981627016,0.781628220253749,0.0001452394363461,0.000121566324362384,0.467802353572717,0.0002000200020002,0,0.180017698369222,0.180017698369222,0.180017698369222,0.218020232580127,0.321885831505977,0.0124778801216026,0.097386206334989,0.17157490396927,0.0220450870631189,0.847956433503412,0.689210812362988,0.689210812362988,0.217575853709914,8090000000,0.000517479022472968,0.263629935271309,0.379205320219068,0.0172417558759567,0.0119995707977796,0.631057793728853,0.0020043954440584,0.0530277836563171,0.946972216343683,0.00520646190261707,0.370813696785608,0.00536584771375646,0.0973423225365186,0.170394389563381,0.397077796370155,0.0839580209895053,0.00151359905856573,0.00417732273916923,902000000,8470000000,0.0204838709677419,0.00760248520188593,0.392878948915674,0.0117845797341901,0.838555529280426,0.392496323592006,0.49216197833872,0.262513709020135,0.0132972675701974,0.0256080798284666,0.0540385575313144,0.358521127935439,0.277155759229289,0.0105332241863575,0.926497882281694,0.736361394244766,0.327919281302198,0.000812110433293935,0.935704399930227,0.00229373400476728,0.0141759196862718,0.000255015748547602,0.000207311245473361,0.594034105858104,0.000368544594437971,0.671613894746316,0.48156251947491,0.926497882281694,0.327919281302198,0.111394844465327,0.681262400509877,0.47678652677194,0.596815737153725,0.318937888590553,0.0170146875828519,0,0.801239692707695,0.00187582266088562,0.622326625152732,0.604469811757459,0.840340068100862,0.27623282023373,0.0269163747607904,0.565692208988481,1,0.072623611310958
0,0.479549553941403,0.523331879633668,0.525777611221157,0.59420718084723,0.59420718084723,0.998957070739167,0.797372859233182,0.809300074681199,0.303520658851896,0.781556079720622,2160000000,441000000,0.447688784882112,0.000133013301330133,0,0.18532720913573,0.18532720913573,0.18532720913573,0.210740285525196,0.300381976374054,0.101123765446103,0.0935591564204869,0.167357083678542,0.0221387044245313,0.848138445247028,0.689621863219726,0.689621863219726,0.217617714935184,8350000000,0.000439895848394343,0.264352596529672,0.355091091986141,0.0146377078386651,0.0101866904890535,0.629465349789729,0.00504564148861471,0.10511836018986,0.89488163981014,0.00531702882757263,0.374848741732519,0.00536584771375646,0.0935153972674125,0.166375084835231,0.402300036306491,0.497751124437781,0.00293386627169712,0.00215526627016826,0.0006656984359335,0.000645292579286638,0.0838709677419355,0.0537373499992656,0.391295990592705,0.010410207200369,0.852593927664554,0.529354341212808,0.633309435921121,0.163536837150671,0.0118313373061307,0.0105907838604271,0.081640409983012,0.31051125636659,0.277144376323222,0.00759690117808575,0.728543096698728,0.73846418335361,0.32952421745218,0.00477715605087505,0.92975702096886,0.00217641264980742,0.0155413143710872,4450000000,4040000000,0.593938342982718,3950000000,0.671574172017961,0.350065150772978,0.728543096698728,0.32952421745218,0.115357284093947,0.652974926375257,0.461681562140146,0.460788705777766,0.316021363972435,0.0200329959677448,0,0.79107162670195,0.000868088402215088,0.628039940461716,0.594208964329366,0.839689363934427,0.278438462814041,0.0265082942709682,0.563316674432001,1,0.0359966051078682
0,0.535904060839468,0.543338421282163,0.57572675196745,0.598927629397945,0.598927629397945,0.999004676196232,0.797445487977314,0.809358793685116,0.303547729129964,0.78161558864289,4960000000,115000000,0.468459944809307,0.000162016201620162,0.15872051827108,0.179512030677173,0.179512030677173,0.179512030677173,0.218303866880968,0.328959468062531,0.0171211639971566,0.0986890318377982,0.173985086992544,0.0220418474346433,0.847983690561966,0.689985536180439,0.689985536180439,0.217645346994068,667000000,0.00046632253908243,0.264107047112852,0.382167206884989,0.00670699935413618,0.0061360945342844,0.63146634977603,0.00799843150129036,0.138102004413943,0.861897995586057,0.00512309177157663,0.377153682873203,0.00536584771375646,0.0986939599719902,0.172980921499133,0.397791868685718,0.0704647676161919,0.000839986608909133,0.00753147721984314,0.000231580512155971,7410000000,0.0237096774193548,0.00960298459233582,0.3933425295674,0.0163243368387381,0.761204554040956,0.329081404750628,0.349966221894042,0.0577160820282437,0.00616415522792005,0.00314577738582442,0.0970932275104322,0.354862090613574,0.277417805150486,0.0017582671289191,0.663810138738336,0.73274332663631,0.330981858812609,0.0133787033522983,0.938616039664902,0.00242998583329629,0.00508078561170457,0.000198670491936921,0.000192368786028063,0.593930642611304,8970000000,0.671551473542283,0.477356546385298,0.663810138738336,0.330981858812609,0.11926708512554,0.625588789940743,0.456081364918598,0.628247399092447,0.311535824998376,0.0430375389211541,0,0.801899861395153,0.0114225184357155,0.62373324472449,0.59892814198736,0.840557201726043,0.280579776969,0.0270592905045974,0.566178165642658,1,0.0266432244475896
0,0.519816701603861,0.560401221107719,0.568338776165748,0.600520330359331,0.600520330359331,0.99902270156347,0.797447978105685,0.809370771841126,0.303514374680202,0.781634255356715,5720000000,0,0.462778155221727,0.000156015601560156,0,0.163920610172348,0.163920610172348,0.163920610172348,0.22454382149948,0.32128457239867,0.0324122389098114,0.10455174660044,0.177826316185885,0.0224995516275174,0.848375876931451,0.689883307261064,0.689883307261064,0.217649329036899,7790000000,0.000477327421606931,0.264916738544265,0.379847993740919,0.00629389611888887,0.00460269474114989,0.631017040862454,0.0135264775349037,0.17689028630166,0.82310971369834,0.00502270278790219,0.380126285275888,0.00536584771375646,0.104198218444151,0.176585476208431,0.411002876385106,0.151424287856072,0.000675641402818216,0.00936823543978447,9650000000,0.000179289966343415,0.0488709677419355,0.0114683548022267,0.394303611406345,0.00828659731186344,0.759247174345921,0.437140701137943,0.585524267188897,0.0654538866925638,0.00457605987198816,0.00202264753628083,0.171616839492935,0.344532865526726,0.279577204446218,0.00479024137023418,0.926747810662311,0.732809883676729,0.337387545371725,0.00195637480820785,0.928755290581023,0.00247480227824182,0.0102761422664403,0.000161200293793362,0.000122953664049043,0.593921055582383,5050000000,0.671573377917235,0.408346499944447,0.926747810662311,0.337387545371725,0.113604138125249,0.644740217127363,0.459536587939558,0.586716190217103,0.314984173438831,0.0457527339760281,0,0.810682091306913,0.000911216488872539,0.625231220340798,0.600521735881621,0.841729877368661,0.284589037631115,0.0269282449297695,0.565737001604768,1,0.0200021315340343
0,0.547603958465363,0.534289140863498,0.591198672305798,0.597298894478156,0.597298894478156,0.99900976027417,0.797376732766202,0.809317390928474,0.303416970018942,0.781640571162145,1840000000,747000000,0.469565436199391,860000000,0,0.204374025536218,0.204374025536218,0.204374025536218,0.224827455800321,0.33341585909316,0.0306275239348428,0.102190375376598,0.169541312043383,0.021997488229126,0.847959362725501,0.689145256589682,0.689145256589682,0.217577960874246,6460000000,0.000457738231625677,0.263608177728046,0.383061361350173,0.00724802730724709,0.00506433666422537,0.632126614703908,0.0075625347668682,0.133960153581038,0.866039846418962,0.00504622884889625,0.377161511397213,0.00536584771375646,0.102203331867702,0.168592112208732,0.398726995282836,0.088455772113943,0.000953607985959644,0.00662633369909101,0.000189162299533342,6960000000,0.0267741935483871,0.0106781428550446,0.393681734922322,0.0192898711664604,0.765863699884409,0.267095484169935,0.316852580101694,0.0429006962865608,0.00596501799885339,0.00277619461720817,0.0817022529307239,0.354904105801671,0.277517827897654,0.00366810724073661,0.573651928785884,0.733073836044774,0.330118991659082,0.0190975712187831,0.933016723869584,0.0022642599393079,0.00767427892346998,0.0001390034584157,0.000121284510846454,0.593932888716935,530000000,0.671549476618681,0.638276797530802,0.573651928785884,0.330118991659082,0.121453447828419,0.619015048740689,0.454739094142164,0.62657858181294,0.310492560898107,0.039932879291211,0,0.797485877030693,0.0146331785078765,0.623744181057852,0.59729435352879,0.840170550002697,0.28026372960433,0.0249058678472978,0.57662408569822,1,0.0275723575981857
0,0.421586311119778,0.459169210641082,0.466995021146742,0.595951224433907,0.595951224433907,0.998807090439969,0.797044853990631,0.809013119726356,0.303261074221143,0.781247868415667,0.000199588588481981,0,0.468678023535727,0,0,0.162867135813914,0.162867135813914,0.162867135813914,0.201096719296587,0.318950272335007,0.00942269007970719,0.0884292810031756,0.158544851999699,0.0219579647617235,0.847694038729539,0.676389234172378,0.676389234172378,0.216619440025824,5450000000,0.000414791739959767,0.262965553146685,0.378562646697217,0.0381583832811754,0.0337722258751546,0.63061225188696,0.00102408375053575,0.029688303050458,0.970311696949542,0.005461550032048,0.36963718146295,0.00536584771375646,0.0884345432931099,0.157552220797828,0.396686597277951,0.0869565217391304,0.000687815121787914,0.00919830755239799,0.000156297738402297,0.000133900101446348,0.0193548387096774,0.00504384354390964,0.389351213224486,0.00460097883391907,0.881078775322006,0.534496865964128,0.562231956823294,0.391140700254854,0.0349033413557508,0.0733469378847852,0.0278819591873792,0.358455701923394,0.27702756563821,0.00874675345542842,0.810209360590857,0.737934724256508,0.326996441711019,0,0.916522112041149,0.00201862773913324,0.0362541763344927,0.000240326749150145,0.000234162036806033,0.594061554926769,0.000455353181439313,0.671586421595816,0.341775076387309,0.810209360590857,0.326996441711019,0.110933233663468,0.658625492620877,0.471358935498092,0.583614059793405,0.316200387937442,0.00759650518496867,0,0.751090171258418,0.000306012635098451,0.625146417829745,0.595950156754927,0.837719770403648,0.275521765791856,0.0267911365369479,0.565158299649697,1,0.125407403393579
0,0.524301662360454,0.567324465765373,0.57283580491461,0.605514636993903,0.605514636993903,0.999091105521193,0.797537761067479,0.809451624394192,0.303528151518147,0.781711869587881,6880000000,3040000000,0.47071118827743,0.000189018901890189,0.0246988561595303,0.178795668113438,0.178795668113438,0.178795668113438,0.224260187198639,0.324467708849119,0.0150037055522785,0.104307466818663,0.178428861941704,0.0228123101014729,0.848408968906296,0.690152253283502,0.690152253283502,0.217723030012979,7150000000,0.000473160039789263,0.264739569977699,0.385184978204985,0.0130726581196315,0.0115847169074483,0.630783139956987,0.003461640175453,0.0810835323638782,0.918916467636122,0.00533349150855193,0.372021526204307,0.00536584771375646,0.104304069568616,0.177475303521605,0.397526603547854,0.088455772113943,0.000886652531626307,0.00713099390735941,0.000176742552594285,0.000112718164494383,0.0220967741935484,0.0096147349558627,0.396112706632595,0.0105764809940961,0.813371141014533,0.388141626648224,0.423530769624865,0.235394056887774,0.01160487272877,0.0202968028819134,0.0611987056525313,0.36039250362058,0.277087580329423,0.00414301355000299,0.700311464881583,0.735500505817242,0.328407383805256,0.00622773965942727,0.937989214288739,0.00261550378470416,0.00885354704874344,0.000198808272503161,0.000187383748695386,0.593992923413295,0.000303430932734872,0.67158896005494,0.372240108382165,0.700311464881583,0.328407383805256,0.114381545893877,0.659652708079881,0.464407603226644,0.61761729225966,0.316720223616554,0.0224123010099876,0,0.81594033356038,0.00551230023416739,0.62283099873922,0.605515831312297,0.841319676977443,0.277289335969379,0.0268335692523713,0.565352824475326,1,0.0473488180139185
0,0.425973772729489,0.452518534670737,0.456769634348734,0.610991798671068,0.610991798671068,0.998790104997764,0.797137403761726,0.809040070577378,0.303458300532777,0.781276780769411,0.000457920515868276,0.000427349774329777,0.467089403890189,0,0,0.172264127091147,0.172264127091147,0.172264127091147,0.194762219911128,0.320117422366839,0.0153515737253656,0.082973699210162,0.156511260073812,0.022062770693676,0.84803998103464,0.689385723937714,0.689385723937714,0.217591904660895,5580000000,0.00040341254170314,0.263821090829973,0.381925040050669,0.0260479686490838,0.0190795359126224,0.630611909425898,0.00197794982627965,0.05245336638752,0.94754663361248,0.00592948505373494,0.36963718146295,0.00536584771375646,0.0829872815802759,0.155531257069603,0.397957994327613,0.104947526236882,0.00126809572601017,0.00499024408988246,5750000000,0.00029730361507579,0.022258064516129,0.0126992053816665,0.384715406707221,0.00546708032718139,0.890399097851197,0.533840557955635,0.66243463794789,0.371900976437608,0.0202409755754982,0.040629412922189,0.0482008568342354,0.35497603972513,0.277122927182367,0.0153372631919324,0.833958837332596,0.738963701868383,0.327727446799989,0,0.916250997556294,0.00209974139932067,0.0636418765538055,0.000237112972575276,0.000194804407862923,0.594046780959528,0.000363522100540638,0.671581759655018,0.192163818782014,0.833958837332596,0.327727446799989,0.110933233663468,0.655453200091059,0.465053276495958,0.590156766954714,0.315991186155205,0.0112271560417481,0,0.747435973188299,0.000476247062419403,0.623953086042357,0.610990314020797,0.83729776691541,0.276213870594486,0.0267910172279182,0.565157730670372,1,0.0733950531609867
0,0.438209915663238,0.489369821194941,0.479950746827989,0.615647386096657,0.615647386096657,0.99878432763647,0.797207819058419,0.80913316168115,0.303593410224202,0.781340780931096,0.000538519152120848,0.000388299139408899,0.466586145290758,0.000199019901990199,0,0.164468416838734,0.164468416838734,0.164468416838734,0.203365793703318,0.320117422366839,0.0111166568356096,0.0860679097793339,0.163063945168336,0.0220395717931775,0.839253055896239,0.689307068551257,0.689307068551257,0.217235694337742,6220000000,0.000423625591237937,0.263768251082049,0.38129168063783,0.0187993173188227,0.0169484969812361,0.63053348584266,0.00309048960869605,0.0745835474801221,0.925416452519878,0.00529839707713998,0.370897573828573,0.00536584771375646,0.0860406794013712,0.162039061910866,0.395338836021934,0.0869565217391304,0.00155012021547483,0.00408168493320297,0.000194512344368629,0.000112718164494383,0.0211290322580645,0.00955598313822834,0.386320978720517,0.0108373016457436,0.856562398722793,0.558260446680674,0.568301544398843,0.250232607655665,0.0178248086146681,0.0230599229427553,0.0572304532428241,0.351798671147735,0.277018150377656,0.00286792991064875,0.70950335596185,0.737787911849373,0.328201618421148,0.00407825124714782,0.923103484192611,0.00215101247216577,0.0540468831865738,0.000259046222664131,0.000260628475235036,0.594041353960635,0.000309360197965424,0.671599866635858,0.400153112849766,0.70950335596185,0.328201618421148,0.113862601638003,0.671779628318638,0.468860140834501,0.592232614473338,0.318173791953944,0.0156026110203252,0,0.770971897598072,0.000371996575928272,0.623954603231118,0.615646612987077,0.838488533413949,0.27702035815149,0.0267655798645543,0.565033415122918,1,0.0516170353979192
0,0.505191829571491,0.57021369385085,0.55602548316291,0.604729096700731,0.604729096700731,0.999047428669809,0.797471911006132,0.809389650456576,0.303504465024838,0.781638044839973,9990000000,6520000000,0.47173783582027,0.000396039603960396,0.0425144245368964,0.193712865028865,0.193712865028865,0.193712865028865,0.225394724402004,0.328641154417486,0.0333499705068288,0.108704502890644,0.181215636062363,0.0221293332065506,0.848071108430814,0.689537148540842,0.689537148540842,0.21759942076674,7480000000,0.000483990241638772,0.264165326246591,0.390168026526582,0.0215681074318021,0.013313378757235,0.630761907371132,0.00271751520623022,0.0676300752788947,0.932369924721105,0.0115491546872159,0.370019660778871,0.00536584771375646,0.108684677642614,0.180001508181887,0.405306374535619,0.164917541229385,0.000651293964878821,0.00971492248641217,5620000000,0.00245407869543476,0.0324193548387097,0.0976807719988837,0.420207593677212,0.00503204414679805,0.911596832096459,0.540226177826831,0.816161197431147,0.112670573142106,0.0137716578194251,0.00830856452112258,0.0716390012587165,0.371071315924544,0.277229149365493,0.0204726435853115,0.978387034524781,0.740566284391663,0.32863389707132,0.000152546146786182,0.938720512098427,0.00239718662480519,0.0215671031234059,0.000206460593052816,0.000138126669731023,0.594023320029277,7870000000,0.671576656841296,0.0321884524032881,0.978387034524781,0.32863389707132,0.111085273157988,0.65100581510647,0.462217216226832,0.633432148268063,0.315545634608556,0.013589057003511,0,0.817065685727666,0.00280473536760513,0.624377474850519,0.60472927533775,0.84131261201984,0.276749869682827,0.0268369215961168,0.565367554465467,1,0.0570285810407248
0,0.564763808316677,0.619276057566507,0.605332191230794,0.597990746479482,0.597997953271163,0.998997512268227,0.797426396993142,0.809342519016625,0.303529360012704,0.781602114924641,4190000000,79800000,0.455257794217559,0.000129012901290129,0.183723048891588,0.172896211706207,0.172896211706207,0.172896211706207,0.240332797579654,0.306253094715993,0.153636734879078,0.121651331324811,0.195526097763049,0.0221980449363651,0.850822859658593,0.693034687544795,0.693034687544795,0.217769092293436,9570000000,0.000524241660033376,0.265319253094622,0.351998807794046,0.0125902883298336,0.00693149109093472,0.630656086902919,0.00707465871474298,0.129062490552348,0.870937509447652,0.0130254289188849,0.371187229216946,0.00536584771375646,0.121541518067973,0.19460824975492,0.412906622652303,0.877061469265367,0.00301502439816177,0.00209720045940303,0.000337243897652878,0.0169485755525649,0.173870967741936,0.0779783499552017,0.401528685466181,0.000496308173900071,0.878149998136312,0.535593728451632,0.896421036149267,0.00459597622974963,0.00725800795337476,0.00018205023780172,0.133779718802262,0.322564830647261,0.277386773165217,0.0141161123702474,0.98299337926317,0.741265994916898,0.332438972544705,0,0.939391542758063,0.00243300825182182,0.0372303460945946,3500000000,2050000000,0.593932254793859,661000,0.671566104851531,0.019308016359195,0.98299337926317,0.332438972544705,0.110933233663468,0.587234914067288,0.4483240707984,0.488681908438872,0.305354369532353,0.0232624248597427,0,0.84021087479795,0.00208825081571418,0.623809840747182,0.597985762359323,0.843677876724736,0.27990967206072,0.0268023565599015,0.565211239042394,1,0.0287466407671145
